31 148,359 160,361 145,389 158,389
13 161,361 174,363 159,389 172,390
28 175,363 185,364 173,390 184,390
7 190,365 199,366 189,390 198,391
9 200,366 210,367 199,391 209,391
7 210,367 218,368 210,391 218,391
0 219,368 227,369 219,391 227,391
plate 148,349 229,362 143,396 229,397
17 28,82 35,81 21,98 28,98
12 36,81 44,79 29,98 37,98
30 45,79 55,78 38,98 48,97
4 60,77 71,75 53,97 65,96
4 72,75 86,72 66,96 81,95
6 87,72 104,69 82,95 100,94
0 106,69 125,65 103,94 123,93
plate 30,77 131,55 18,103 131,102
