30 64,387 81,386 74,417 90,417
14 82,386 100,385 91,417 108,417
32 101,385 119,385 108,417 126,417
8 128,384 146,383 134,416 151,416
0 148,383 167,382 153,416 171,416
4 170,382 190,381 173,416 192,416
7 192,381 213,380 194,416 214,416
plate 58,373 220,364 75,425 220,425
14 300,341 311,339 309,361 319,361
29 313,339 326,338 321,361 333,361
23 326,338 341,336 334,361 347,360
9 347,336 363,334 354,360 369,360
5 365,334 383,332 371,360 387,359
7 385,331 406,329 389,359 409,359
1 408,329 432,326 410,359 433,358
plate 295,332 439,311 309,366 439,366
