21 86,222 97,221 77,247 88,247
15 98,221 109,220 90,247 101,247
11 110,220 122,220 103,247 116,246
4 127,220 140,219 122,246 135,246
5 141,219 154,218 136,246 150,246
9 155,218 168,217 151,246 166,246
7 170,217 183,217 168,246 182,245
plate 88,213 187,207 73,255 187,255
10 172,36 188,39 165,79 183,80
27 191,40 205,43 185,80 201,81
20 207,43 221,45 203,81 218,82
0 227,46 239,49 224,82 237,82
1 240,49 251,51 238,83 250,83
2 252,51 262,53 251,83 261,84
1 263,53 272,55 263,84 272,84
plate 172,21 274,45 160,92 274,93
