14 68,186 90,187 75,228 96,229
29 91,187 112,188 97,229 117,229
17 113,189 133,190 118,229 137,229
4 142,190 160,191 146,229 163,230
5 162,191 179,192 165,230 181,230
0 181,192 198,193 183,230 199,230
2 200,193 215,194 201,230 216,230
plate 62,167 220,179 75,239 220,240
23 175,440 186,439 167,466 179,466
18 187,439 200,438 180,466 193,465
22 200,438 214,437 194,465 208,465
7 220,436 234,435 215,465 229,464
4 235,435 250,434 231,464 247,464
1 252,434 269,432 249,464 267,464
6 270,432 288,430 268,464 287,463
plate 176,431 293,418 163,473 293,473
