14 76,416 95,415 91,452 110,452
25 97,415 119,413 111,452 132,452
14 121,413 144,411 134,452 156,451
5 156,410 182,408 166,451 191,451
4 185,407 213,405 194,451 220,450
4 216,405 247,402 223,450 251,449
0 250,402 283,400 254,449 285,449
plate 67,401 294,376 92,462 294,461
33 233,268 245,266 227,295 240,294
11 247,266 260,264 241,294 255,294
12 262,264 277,262 257,294 272,293
2 284,261 301,259 279,293 297,292
7 303,259 322,256 299,292 319,292
5 325,256 347,253 322,292 345,291
7 349,253 374,250 347,291 374,290
plate 233,259 381,235 224,302 381,300
