21 40,100 58,99 49,133 66,133
31 60,99 79,97 68,133 86,132
32 81,97 101,96 88,132 108,132
1 110,95 132,94 116,132 137,132
4 135,94 158,92 139,131 162,131
7 161,92 186,90 164,131 188,131
5 188,90 216,88 191,131 216,130
plate 35,86 222,69 50,142 223,141
12 255,120 262,120 249,135 256,135
20 262,120 269,119 257,135 265,135
28 269,119 277,119 265,135 272,134
2 280,118 288,118 276,134 285,134
0 289,118 296,117 286,134 294,134
4 297,117 306,116 295,134 305,134
8 307,116 316,116 306,134 315,134
plate 257,115 319,109 247,139 319,139
