11 84,426 99,424 78,456 93,456
33 100,424 117,422 94,456 111,455
26 118,422 136,419 112,455 130,455
4 145,418 165,416 140,454 161,454
7 167,415 191,412 163,453 187,453
2 193,412 219,409 189,453 216,452
0 222,408 252,404 220,451 251,450
plate 85,415 261,386 75,465 260,464
15 209,145 220,148 203,172 215,173
22 221,148 231,150 217,173 228,174
19 231,150 240,151 228,174 237,174
5 243,152 251,154 241,174 250,175
3 252,154 258,155 250,175 257,175
4 259,155 265,156 258,175 265,176
2 266,156 271,157 265,176 271,176
plate 209,135 273,150 200,181 273,181
