16 37,332 61,336 29,393 55,394
23 64,337 85,341 57,394 81,395
20 87,341 107,345 83,395 103,396
1 114,346 131,349 111,396 129,397
5 133,349 148,352 131,397 147,398
3 150,353 164,355 148,398 163,399
2 165,355 178,358 164,399 178,399
plate 37,311 181,344 24,408 181,410
27 266,341 294,343 275,396 302,396
29 297,343 323,344 304,396 330,397
23 326,344 350,346 332,397 355,397
5 362,346 385,348 367,397 389,398
7 387,348 411,349 391,398 413,398
7 413,349 434,350 415,398 435,398
3 437,350 458,351 438,398 458,398
plate 260,317 463,332 276,410 463,411
