29 75,234 85,234 69,259 80,259
29 86,234 97,235 81,259 93,259
14 98,235 108,236 94,259 104,259
0 112,236 121,236 109,260 119,260
7 122,236 132,237 120,260 130,260
3 132,237 141,237 131,260 140,260
1 142,237 151,238 141,260 150,260
plate 76,226 152,231 67,265 152,266
32 128,431 147,432 118,474 138,474
31 148,432 166,434 140,474 159,475
30 167,434 184,435 160,475 179,475
0 191,436 206,437 187,475 203,476
5 208,437 223,438 205,476 220,476
9 224,438 238,439 222,476 237,476
6 240,439 253,440 239,476 253,476
plate 129,415 257,426 113,487 257,487
