17 37,152 51,155 28,189 45,190
28 53,155 66,158 46,190 61,190
27 68,158 79,160 63,191 76,191
2 84,161 94,163 81,192 92,192
6 95,163 104,165 93,192 102,193
2 105,165 114,167 104,193 113,193
9 114,167 122,168 114,193 122,194
plate 38,139 124,159 24,200 124,201
31 174,179 203,182 169,245 199,246
20 205,182 233,185 201,246 230,247
15 235,186 260,188 232,247 257,248
9 271,189 295,192 269,248 293,249
6 296,192 317,194 295,249 316,249
7 320,195 340,197 319,250 339,250
5 341,197 360,199 341,250 360,251
plate 173,153 365,180 163,264 365,265
