30 48,93 55,92 55,106 62,106
23 56,92 64,91 63,106 71,106
33 66,91 76,90 72,106 82,105
4 80,89 92,87 86,105 97,105
7 93,87 107,85 98,105 112,104
2 110,85 127,83 114,104 130,104
5 128,82 149,80 131,104 150,103
plate 44,88 155,67 56,110 155,109
14 332,222 347,224 327,258 343,259
29 348,225 362,227 345,259 359,259
16 364,227 376,229 361,259 374,260
9 381,230 392,232 379,260 391,261
7 393,232 403,233 391,261 402,261
7 404,234 413,235 403,261 413,262
9 414,235 422,237 413,262 422,262
plate 333,208 424,227 324,269 424,270
