14 79,60 112,65 72,138 107,140
27 116,66 146,70 110,140 142,141
23 148,71 175,75 144,141 172,142
4 187,77 211,80 184,143 209,144
7 213,81 235,84 211,144 234,145
6 237,84 257,87 236,145 256,145
0 259,88 277,90 258,146 277,146
plate 78,30 282,70 66,161 282,162
22 153,341 180,345 160,400 185,401
16 183,346 207,349 188,401 211,402
24 210,349 232,352 213,402 234,403
1 240,354 259,356 243,403 261,404
9 261,357 279,359 263,404 280,404
2 281,359 297,362 282,404 297,405
3 298,362 313,364 299,405 313,405
plate 148,318 317,349 158,414 317,415
