27 71,273 91,274 62,321 84,322
17 93,274 113,276 86,322 107,322
13 115,276 133,277 109,322 129,323
1 141,278 158,279 137,323 155,323
7 160,279 177,280 157,323 175,323
9 179,280 195,281 177,323 193,324
1 196,281 212,283 195,324 211,324
plate 71,256 216,269 58,334 215,335
27 55,101 88,103 67,168 98,168
20 91,104 122,106 101,168 131,169
16 125,106 154,108 133,169 161,169
6 167,109 195,110 173,169 199,170
0 198,111 224,112 202,170 227,170
2 226,112 251,114 229,170 253,170
9 254,114 278,116 255,170 278,171
plate 46,72 284,93 66,185 284,185
