26 67,86 90,89 60,138 85,139
33 91,90 112,93 86,139 107,140
14 113,93 131,96 109,140 128,141
2 139,97 154,100 136,141 152,142
4 156,100 169,102 154,142 168,142
3 171,103 184,105 170,142 183,143
1 185,105 197,107 184,143 196,143
plate 68,65 200,93 55,153 200,154
13 151,380 172,382 141,431 164,431
28 174,382 194,384 166,432 187,432
20 196,384 214,386 189,432 209,433
3 221,387 239,388 217,433 235,433
1 240,388 257,390 237,433 254,434
9 258,390 274,391 256,434 272,434
2 275,391 290,393 274,434 289,434
plate 152,363 293,379 136,444 293,445
