17 42,337 67,340 36,393 63,394
30 70,340 93,343 65,394 89,395
30 95,343 116,345 91,395 114,396
5 125,346 145,349 123,396 143,397
7 147,349 165,351 145,397 164,397
9 166,351 183,353 165,397 183,398
9 185,353 201,355 184,398 201,398
plate 42,315 205,339 32,410 205,411
15 106,255 112,254 109,267 116,267
25 113,254 121,254 116,267 123,267
19 121,254 129,253 123,267 131,266
1 132,252 142,251 135,266 144,266
5 143,251 152,250 145,266 154,266
6 153,250 164,249 155,266 166,266
4 166,249 177,248 167,266 178,265
plate 104,250 182,239 109,270 182,270
