33 383,40 398,42 379,77 394,77
31 400,42 414,43 397,77 411,77
25 416,43 430,45 413,77 428,78
1 436,45 449,46 434,78 448,78
3 450,46 462,48 449,78 461,79
8 463,48 475,49 462,79 474,79
8 477,49 487,50 476,79 487,79
plate 383,27 490,40 375,87 490,88
30 84,214 115,219 69,291 103,292
21 118,219 147,224 107,292 138,293
30 149,224 174,228 140,293 168,295
6 186,229 208,233 180,295 204,296
4 211,233 232,237 207,296 229,297
4 233,237 252,240 231,297 251,298
2 255,240 272,243 253,298 272,299
plate 85,185 277,223 61,314 277,315
