15 44,304 63,303 54,340 72,340
29 65,303 85,302 74,340 93,339
31 87,302 108,301 95,339 115,339
1 118,301 140,300 124,339 145,339
5 142,299 166,298 147,339 170,338
3 168,298 193,297 172,338 195,338
1 195,297 221,296 197,338 222,338
plate 38,289 227,277 54,349 228,349
15 90,126 97,124 86,142 94,141
23 98,124 107,123 95,141 103,141
24 108,123 118,121 105,141 115,141
6 123,120 135,118 120,140 133,140
1 136,118 151,116 134,140 149,139
3 152,116 169,113 150,139 168,138
3 172,112 191,109 171,138 191,137
plate 90,120 198,98 84,146 198,145
