15 60,195 88,196 72,248 97,248
11 90,196 117,197 100,248 125,248
33 119,197 144,198 127,248 150,248
7 156,198 179,199 161,248 184,249
9 182,199 205,200 186,249 208,249
6 207,201 230,201 210,249 231,249
7 233,202 254,202 234,249 254,249
plate 53,171 260,182 72,261 260,262
26 306,170 326,172 295,219 316,220
14 328,172 347,173 319,220 339,220
25 349,174 367,175 342,220 361,221
3 374,176 391,177 369,221 387,221
5 393,177 409,178 389,221 407,222
7 411,178 426,180 408,222 425,222
8 428,180 443,181 427,222 442,222
plate 307,154 447,167 289,233 446,233
