31 293,162 304,161 299,183 310,183
21 306,161 319,159 312,183 324,183
33 320,159 334,158 325,183 339,182
3 341,157 356,155 345,182 360,182
4 358,155 375,153 362,182 378,182
8 378,153 398,151 381,181 400,181
8 399,151 423,148 401,181 423,180
plate 289,153 429,134 299,189 429,188
32 102,293 119,294 94,335 112,336
33 121,295 138,297 115,336 133,336
22 139,297 155,299 134,337 151,337
5 161,299 175,301 158,337 172,338
7 176,301 189,302 174,338 187,338
0 191,303 203,304 189,338 202,339
6 204,304 216,306 203,339 215,339
plate 102,277 218,294 89,348 218,349
