26 82,195 101,194 92,230 111,230
11 103,194 124,192 113,230 133,230
10 126,192 147,190 134,230 155,229
8 158,190 181,188 165,229 187,229
4 184,188 210,186 190,229 214,228
2 212,186 239,184 217,228 242,228
0 243,184 272,181 246,228 273,227
plate 76,180 280,160 94,239 281,239
16 113,28 138,29 121,77 145,77
15 140,29 164,30 147,77 170,77
12 167,30 190,31 172,77 194,78
7 199,32 221,33 203,78 224,78
6 224,33 245,34 226,78 247,78
0 247,34 267,35 249,78 269,79
3 269,35 289,36 270,79 290,79
plate 107,7 294,18 121,90 294,90
