14 83,104 89,104 85,115 91,115
16 90,104 97,103 92,115 98,115
21 97,103 104,102 98,115 106,115
9 108,101 116,100 109,115 118,114
1 117,100 126,99 119,114 128,114
5 128,99 139,98 129,114 140,114
9 141,97 153,96 141,114 153,113
plate 81,99 157,87 85,118 158,118
28 161,263 188,266 168,322 194,322
11 191,267 215,270 196,322 219,323
21 218,271 240,274 222,323 243,324
5 248,275 268,278 251,324 270,325
7 270,278 287,280 272,325 289,325
9 289,280 305,283 290,326 306,326
1 307,283 322,285 307,326 322,327
plate 155,239 325,270 167,335 325,336
