16 168,78 188,76 176,114 195,114
12 190,75 211,73 197,114 217,113
31 212,73 235,71 219,113 241,113
5 247,70 273,67 252,112 278,112
2 276,67 305,64 281,112 309,111
1 308,63 341,60 312,111 343,110
1 345,60 381,56 347,110 382,109
plate 163,63 392,31 176,124 392,123
18 82,199 115,203 91,269 122,269
32 118,203 149,207 125,270 155,270
21 152,207 179,210 157,270 183,271
7 191,211 217,214 195,272 219,272
3 219,215 241,217 221,272 243,273
0 244,218 265,220 246,273 266,274
0 267,220 286,223 268,274 287,274
plate 74,169 292,202 89,287 292,288
