29 38,340 68,342 44,400 73,401
15 70,342 98,345 75,401 102,401
13 100,345 125,347 104,401 128,402
0 136,349 159,351 139,402 161,403
2 161,351 183,353 163,403 184,403
8 185,353 204,355 186,403 205,404
4 207,355 226,357 208,404 226,404
plate 33,314 231,337 43,416 231,417
12 251,264 263,262 241,291 254,291
23 265,262 279,260 255,291 270,290
30 281,259 296,257 271,290 288,289
9 305,255 324,252 297,289 317,288
0 326,252 349,248 319,288 343,287
3 351,248 378,244 345,287 373,285
3 381,243 413,238 377,285 411,284
plate 253,254 422,220 237,299 422,298
