13 79,303 90,301 66,329 79,329
21 91,301 104,300 79,329 93,328
23 105,300 119,298 94,328 109,328
3 125,298 140,296 116,328 132,327
6 142,296 158,294 134,327 152,327
0 160,294 177,292 154,326 174,326
7 180,292 199,290 176,326 198,325
plate 82,293 205,276 61,338 204,337
13 307,309 317,308 296,332 307,331
10 318,308 330,306 307,331 320,331
33 330,306 343,304 320,331 334,330
3 350,303 364,301 341,330 356,329
6 366,300 383,298 358,329 376,328
6 385,298 404,295 378,328 399,327
4 406,294 428,291 402,327 427,326
plate 310,301 435,277 292,339 435,338
