28 43,166 72,167 57,223 84,224
11 75,167 104,168 86,224 113,224
32 106,169 133,170 116,224 141,224
7 145,170 172,171 152,224 178,225
8 175,171 200,172 180,225 203,225
4 203,172 227,173 206,225 229,225
0 229,173 253,174 231,225 253,225
plate 34,141 259,153 57,238 260,238
10 152,383 164,385 148,413 161,413
12 165,385 178,387 162,413 175,414
33 179,387 189,388 176,414 186,414
9 193,389 202,390 192,414 201,415
0 203,390 213,391 202,415 212,415
5 213,391 221,392 212,415 221,415
2 222,392 230,393 221,415 230,416
plate 153,373 231,386 145,420 231,421
