10 51,265 73,266 56,312 78,312
18 76,266 97,267 80,312 101,313
22 100,267 120,268 103,313 123,313
8 129,269 148,270 131,313 151,313
0 151,270 169,271 153,313 171,314
8 171,271 190,272 173,314 190,314
6 192,272 209,273 192,314 209,314
plate 46,246 214,257 55,323 214,324
28 241,68 258,70 245,107 262,108
28 261,70 277,72 264,108 280,108
11 279,72 295,74 282,108 297,109
9 302,75 316,76 304,109 317,109
9 317,77 330,78 318,109 331,109
7 331,78 344,79 332,109 344,110
6 345,80 356,81 346,110 356,110
plate 236,52 359,70 244,117 359,118
