23 274,317 289,317 283,349 297,350
13 292,317 307,318 299,350 314,350
28 310,318 326,319 316,350 331,350
3 332,319 348,320 337,350 351,350
1 349,320 364,320 352,350 366,350
6 365,320 379,321 367,350 381,350
2 381,321 394,322 382,350 395,350
plate 267,303 398,310 283,358 398,358
19 49,429 75,433 33,493 63,494
17 78,433 102,436 65,494 92,495
31 104,437 125,440 94,495 118,496
7 135,441 154,444 128,497 149,497
0 155,444 173,447 151,498 170,498
0 175,447 191,449 172,498 189,499
1 193,450 208,452 192,499 207,500
plate 52,405 212,435 26,513 212,514
