27 224,199 250,201 214,262 243,262
21 253,201 279,203 245,262 273,263
22 281,204 305,206 275,263 300,264
1 316,207 339,209 311,264 336,264
3 340,209 361,211 337,264 359,265
3 364,211 384,213 362,265 383,266
2 385,213 404,214 384,266 404,266
plate 223,175 410,196 208,280 410,281
19 119,237 130,237 124,258 135,258
15 131,237 142,238 136,258 146,258
30 142,238 152,238 146,258 155,258
6 157,239 167,239 160,258 169,258
4 168,239 176,240 170,258 178,258
7 177,240 186,240 179,258 187,258
5 187,240 195,240 188,258 195,258
plate 115,227 198,232 125,263 198,263
