25 270,222 282,221 280,242 291,241
10 282,221 295,219 292,241 305,241
15 296,219 311,217 305,241 320,240
9 318,216 335,214 327,240 343,240
3 338,214 358,211 345,240 364,239
9 360,211 384,208 366,239 388,238
6 387,207 416,204 391,238 417,238
plate 264,214 425,185 281,246 426,246
26 82,407 90,406 73,428 82,427
31 92,406 102,404 83,427 94,427
32 103,404 115,402 95,427 107,426
6 120,401 133,399 113,426 126,426
2 135,399 150,397 128,425 144,425
0 152,397 170,394 146,425 166,424
4 171,394 192,391 167,424 191,423
plate 84,400 198,379 69,434 197,433
