21 361,179 376,179 370,207 384,207
29 378,179 394,178 386,207 401,207
17 395,178 411,177 402,207 417,207
4 418,177 435,176 424,207 439,207
9 437,176 454,175 441,207 457,206
7 456,175 475,174 459,206 477,206
7 476,174 496,174 478,206 496,206
plate 356,167 501,159 371,214 501,214
33 45,164 63,165 33,206 53,207
17 64,165 82,166 54,207 74,207
30 83,166 99,168 75,207 93,208
7 107,168 121,169 101,208 117,208
5 123,169 137,170 119,208 134,209
0 139,171 153,172 136,209 151,209
3 154,172 167,173 153,209 167,209
plate 47,148 171,159 26,220 171,220
