28 36,151 71,156 50,224 83,225
30 74,156 107,161 85,226 116,227
32 110,161 138,165 118,227 145,227
5 151,166 177,170 157,228 181,229
5 179,170 202,173 183,229 205,229
5 205,174 226,176 207,229 227,230
5 227,177 247,179 229,230 247,231
plate 24,118 252,159 49,243 252,244
23 279,290 286,290 286,302 292,301
16 286,289 294,288 292,301 300,301
26 295,288 303,287 301,301 308,301
6 307,287 317,285 313,301 322,301
7 318,285 331,283 323,301 335,300
1 332,283 347,281 336,300 349,300
1 348,281 367,278 351,300 368,299
plate 276,286 371,269 286,304 372,303
