32 68,273 77,272 72,291 81,291
12 78,272 88,271 83,291 92,291
33 90,271 102,269 94,291 106,290
2 108,269 122,267 111,290 125,290
4 123,267 139,265 126,290 141,289
4 140,265 158,263 142,289 160,289
0 161,262 180,260 162,289 181,288
plate 64,266 186,248 72,296 187,295
11 235,413 251,411 221,449 238,449
29 253,411 270,410 240,449 258,448
10 272,409 289,408 260,448 279,448
6 299,407 318,405 289,448 310,447
5 320,405 342,403 312,447 336,446
7 344,403 367,401 338,446 363,446
5 370,401 394,398 366,446 393,445
plate 238,400 401,381 215,461 401,460
