21 162,382 186,384 173,431 195,431
14 188,384 211,385 197,431 219,432
28 214,385 235,387 221,432 241,432
5 244,387 265,388 250,432 269,432
5 267,389 286,390 271,433 289,433
7 288,390 307,391 291,433 308,433
2 309,391 327,392 310,433 327,433
plate 155,362 331,376 173,442 332,443
11 39,73 74,76 53,144 86,145
29 78,76 111,79 90,145 120,145
32 113,79 143,82 122,146 151,146
9 157,83 184,86 163,146 189,147
3 187,86 213,89 192,147 216,148
2 215,89 239,91 218,148 241,148
0 242,91 265,93 244,148 265,149
plate 28,41 271,70 53,162 271,163
