16 376,113 387,112 383,132 393,132
30 387,112 399,111 394,132 405,132
13 401,111 413,111 407,132 418,132
6 418,110 431,109 423,132 435,131
7 432,109 446,108 436,131 449,131
0 448,108 463,107 451,131 465,131
5 464,107 480,106 466,131 481,131
plate 372,104 484,95 384,137 484,137
33 251,335 281,337 267,395 295,396
18 284,337 314,339 297,396 325,396
22 317,339 344,340 327,396 353,396
8 357,341 384,342 364,397 390,397
6 386,343 411,344 392,397 415,397
0 414,344 438,345 418,397 440,398
0 440,346 463,347 442,398 464,398
plate 240,308 470,326 267,410 470,411
