16 58,421 79,423 54,466 76,467
14 80,423 100,425 77,467 97,467
19 101,425 120,427 99,467 118,468
2 127,427 144,429 126,468 142,468
3 145,429 161,430 144,469 160,469
7 162,431 177,432 161,469 176,469
1 178,432 192,433 178,469 192,470
plate 58,403 196,419 51,479 196,480
20 290,363 304,363 298,392 312,392
31 306,362 323,362 314,392 330,392
26 324,362 341,361 331,392 346,392
7 348,361 364,361 353,392 369,392
7 366,361 383,360 371,392 386,392
4 386,360 404,359 389,392 406,391
8 405,359 424,359 407,391 425,391
plate 284,350 429,344 299,400 429,399
