25 188,35 212,39 184,88 209,89
22 213,39 234,43 210,89 232,90
15 235,43 254,46 233,90 253,91
5 262,47 278,50 261,91 277,92
2 280,50 294,52 279,92 293,92
3 295,53 308,55 295,93 308,93
7 310,55 321,57 309,93 321,94
plate 187,13 325,43 180,103 325,104
27 58,262 80,261 72,302 92,301
21 82,260 105,259 94,301 116,301
15 107,259 131,257 118,301 141,301
3 142,257 169,255 151,300 177,300
5 171,255 199,253 179,300 205,300
7 202,253 232,251 208,300 235,299
6 234,251 266,249 238,299 267,299
plate 50,245 275,226 73,312 276,311
