18 281,242 287,241 275,256 281,256
33 288,241 295,240 282,256 290,256
27 296,240 304,239 291,256 299,256
0 308,238 316,237 303,255 312,255
8 317,237 328,236 313,255 325,255
1 329,235 340,234 326,255 338,254
3 341,234 355,232 339,254 355,254
plate 282,237 358,225 273,260 358,259
22 74,139 87,141 67,171 82,171
14 88,141 101,142 83,171 96,172
22 103,142 114,143 99,172 111,172
9 119,144 130,145 116,172 127,172
5 131,145 141,146 128,172 139,173
4 142,146 152,147 141,173 151,173
0 153,147 162,148 152,173 161,173
plate 75,128 164,139 64,180 164,181
