32 45,71 76,75 59,132 87,133
19 79,76 107,79 89,133 115,134
33 109,79 135,82 117,134 141,135
7 145,84 167,86 150,135 171,136
3 169,87 190,89 173,136 192,136
3 191,89 210,92 194,136 211,137
4 212,92 229,94 213,137 229,137
plate 36,44 233,76 59,148 233,149
26 366,169 379,170 373,196 385,196
13 380,170 394,171 386,196 398,196
24 395,171 407,172 399,196 410,196
7 412,172 423,173 415,196 426,197
1 424,173 436,174 427,197 437,197
5 437,174 446,174 438,197 447,197
0 447,174 457,175 448,197 458,197
plate 362,158 459,167 373,201 459,202
