19 80,249 92,249 89,273 100,273
26 94,248 107,248 102,273 114,273
10 109,248 123,247 116,273 129,272
3 130,247 145,246 135,272 149,272
2 146,246 162,245 150,272 165,272
6 163,245 180,244 166,272 182,272
6 182,244 199,243 184,272 200,272
plate 75,239 204,231 89,279 204,279
23 188,443 214,446 171,506 200,507
21 216,446 241,448 202,507 229,508
29 243,448 265,450 232,508 256,508
2 275,451 297,453 267,509 291,509
9 298,454 318,455 293,509 314,510
6 320,456 339,458 317,510 337,511
5 341,458 358,459 339,511 358,511
plate 191,421 363,442 162,526 363,527
