16 65,314 91,316 73,368 97,369
26 93,317 117,319 100,369 122,369
11 119,319 141,322 124,369 145,370
7 150,322 170,325 153,370 172,371
0 172,325 190,327 174,371 192,371
9 192,327 209,329 194,371 210,371
7 211,329 227,331 212,371 227,372
plate 59,292 231,315 72,381 231,382
29 273,24 280,24 276,37 283,37
33 281,24 289,23 284,37 291,37
13 289,23 297,22 291,37 299,37
0 301,22 310,21 303,37 312,36
1 311,21 320,20 313,36 321,36
1 321,20 332,19 322,36 333,36
9 333,19 344,18 334,36 344,36
plate 271,18 348,9 276,41 349,40
