31 92,259 115,263 85,312 110,314
24 116,264 137,267 111,314 133,315
14 138,267 157,271 134,315 154,315
9 164,272 180,274 162,316 178,317
6 181,275 195,277 180,317 194,317
8 197,277 209,280 196,317 209,318
5 211,280 222,282 210,318 222,318
plate 92,238 225,268 81,328 225,329
22 179,428 195,430 176,464 192,464
20 196,431 210,433 194,464 208,465
17 212,433 225,435 210,465 223,465
8 229,436 241,437 228,466 240,466
9 241,437 252,439 241,466 251,467
7 253,439 263,441 253,467 262,467
2 263,441 272,442 263,467 272,467
plate 179,414 274,433 174,474 274,475
