17 45,140 69,143 49,190 72,190
22 70,143 92,146 73,190 95,191
13 94,146 114,148 96,191 116,192
1 122,149 139,151 124,192 141,192
6 141,152 157,153 143,192 158,193
8 159,154 173,155 160,193 174,193
2 175,156 189,157 175,193 189,194
plate 40,118 192,142 47,203 192,204
14 57,251 95,255 75,326 109,327
32 99,256 133,260 113,327 144,328
21 135,260 166,263 146,328 175,329
3 180,265 208,268 188,329 214,330
6 211,268 237,271 217,330 241,330
4 239,271 263,274 242,330 265,331
9 265,274 288,276 267,331 288,332
plate 44,217 293,253 76,345 294,346
