8 165,148 191,150 155,210 183,211
7 194,151 220,153 186,211 213,211
0 223,153 246,155 216,211 242,212
3 249,156 272,158 245,212 268,213
16 283,159 303,160 280,213 301,213
15 306,161 325,162 305,214 325,214
plate 164,125 329,144 147,229 329,230
15 150,395 164,394 159,418 172,418
16 166,393 180,392 173,418 187,417
1 188,392 203,391 195,417 209,417
8 205,391 222,390 211,417 226,417
8 225,390 243,388 229,417 245,416
6 246,388 265,387 248,416 266,416
plate 145,384 269,373 160,424 270,424
