11 24,351 61,357 33,430 68,432
20 65,357 98,362 72,432 103,433
12 101,362 131,366 106,433 134,434
0 143,368 170,372 147,434 172,435
7 173,372 196,375 175,435 198,436
6 198,376 220,379 200,436 221,437
9 223,379 243,382 223,437 243,438
plate 16,317 248,360 30,451 248,452
10 283,376 289,375 285,388 292,388
12 290,375 298,374 292,388 300,388
15 299,374 307,373 301,388 309,388
1 311,372 321,371 313,387 323,387
0 322,371 334,369 324,387 336,387
8 335,369 348,367 337,387 350,386
3 350,367 367,365 351,386 367,386
plate 281,371 370,356 285,391 371,390
