13 244,157 262,161 234,205 255,206
33 264,161 282,164 257,206 276,207
33 283,164 299,167 277,207 294,208
8 305,168 318,170 301,208 315,209
7 320,171 331,173 317,209 330,209
9 333,173 344,175 331,209 343,210
0 345,175 355,177 344,210 355,211
plate 245,140 358,165 228,219 358,220
16 86,66 97,64 93,86 104,86
28 98,64 111,63 105,86 118,85
23 112,63 126,61 119,85 132,85
2 133,60 148,59 139,85 153,85
7 150,59 168,57 155,85 172,84
4 170,56 191,54 174,84 194,84
0 193,54 217,51 195,84 218,83
plate 81,57 223,36 94,91 224,91
