25 345,14 357,15 340,44 353,45
32 359,16 371,17 355,45 368,45
13 372,18 382,19 369,46 380,46
2 387,20 396,21 385,46 394,46
1 396,21 405,23 395,47 404,47
2 406,23 414,24 405,47 413,47
5 414,24 422,25 414,47 422,48
plate 346,3 423,18 338,52 423,53
18 75,89 89,87 65,117 78,117
13 90,87 105,85 80,117 95,116
25 106,85 122,83 96,116 113,116
7 130,82 148,79 121,115 141,115
3 150,79 171,76 143,114 165,114
5 173,76 196,73 167,114 192,113
2 198,73 225,69 195,113 224,111
plate 78,78 232,54 60,126 231,125
