17 85,253 102,251 91,284 108,284
30 104,251 122,250 109,284 127,283
21 124,250 143,248 129,283 148,283
7 152,247 173,246 156,283 177,282
0 176,245 199,243 179,282 202,282
1 201,243 227,241 204,282 228,281
3 229,241 257,239 231,281 257,281
plate 81,240 264,220 91,293 264,292
24 194,342 206,340 202,365 214,364
18 208,340 221,338 215,364 228,364
12 223,338 238,336 230,364 245,363
3 246,335 264,333 252,363 270,363
0 266,332 288,330 272,363 293,362
7 291,329 316,326 295,362 320,361
2 319,325 350,321 322,361 351,360
plate 190,333 359,304 202,370 359,369
