15 62,112 86,114 71,157 93,158
30 87,114 109,116 94,158 115,158
31 110,116 131,117 116,158 136,159
8 140,118 158,120 144,159 161,159
6 160,120 177,121 163,159 179,159
0 179,121 195,123 181,159 196,160
3 197,123 212,124 198,160 212,160
plate 55,91 216,108 71,169 216,170
28 122,435 139,434 117,471 134,470
30 140,434 158,433 136,470 154,470
17 160,433 179,432 156,470 175,470
8 187,431 207,430 184,470 204,469
9 209,430 230,428 206,469 228,469
6 232,428 254,427 230,469 253,468
1 257,427 280,425 256,468 280,468
plate 122,422 286,409 114,481 286,480
