11 64,304 80,305 73,338 88,338
20 82,305 98,306 90,338 104,338
16 100,306 116,307 106,338 121,338
3 123,307 139,308 128,338 142,338
8 140,308 154,309 143,339 157,339
3 155,309 170,309 158,339 171,339
0 172,309 184,310 173,339 185,339
plate 57,290 188,298 73,346 188,346
12 376,352 393,354 380,387 396,388
18 394,355 410,357 397,388 412,388
27 412,357 426,359 414,389 427,389
1 431,359 443,361 433,389 444,390
9 444,361 456,362 445,390 456,390
9 457,363 468,364 458,390 468,390
2 468,364 478,365 469,390 478,391
plate 373,337 480,355 380,397 480,397
