19 223,189 245,190 216,238 239,239
25 247,190 269,191 241,239 264,239
14 271,192 291,193 266,239 287,239
9 300,193 320,194 296,239 317,240
7 321,194 341,195 319,240 339,240
1 342,195 361,196 341,240 360,240
5 363,196 380,197 362,240 380,240
plate 223,171 385,181 212,253 384,253
10 57,309 84,312 43,375 72,376
28 86,312 112,315 75,376 103,377
12 114,315 138,318 105,377 130,378
1 148,319 170,322 141,378 165,379
3 171,322 191,324 167,379 188,379
2 193,325 212,327 190,380 210,380
0 213,327 231,329 212,380 230,381
plate 59,285 236,311 34,395 235,396
