10 78,348 98,350 89,389 107,390
11 101,350 121,351 109,390 128,390
26 122,352 141,353 129,390 146,390
7 149,354 165,355 154,390 169,391
0 167,355 183,356 171,391 185,391
6 185,356 200,357 187,391 202,391
0 201,357 216,358 203,391 216,391
plate 70,330 220,345 89,399 220,400
28 366,440 375,438 373,456 382,456
12 376,438 387,437 383,456 394,456
19 388,437 400,435 394,456 407,455
1 407,434 421,432 413,455 427,455
8 423,431 440,429 429,454 445,454
1 443,429 465,425 447,454 468,453
5 467,425 494,421 470,453 495,452
plate 362,433 502,406 374,461 503,460
