13 51,246 72,245 60,285 81,285
25 74,245 96,244 82,285 104,285
27 98,244 120,243 105,285 127,285
7 131,242 155,241 137,285 160,284
6 157,241 182,240 162,284 186,284
6 185,240 210,239 188,284 212,284
2 214,238 241,237 216,284 241,283
plate 45,229 248,217 61,296 248,295
19 248,46 255,45 254,59 261,59
19 255,45 264,44 262,59 270,58
18 265,44 274,43 271,58 279,58
3 278,43 289,41 284,58 293,58
2 290,41 303,40 294,58 307,58
3 304,40 318,38 308,58 320,57
6 319,38 337,36 322,57 338,57
plate 245,41 340,26 255,62 341,61
