22 33,427 62,431 37,488 66,489
13 65,431 91,435 68,490 94,490
27 93,435 117,439 96,491 119,491
3 127,440 148,443 129,492 149,492
9 150,443 169,446 151,492 170,493
5 170,446 188,448 171,493 188,494
3 189,449 206,451 190,494 206,494
plate 28,401 209,434 36,505 209,506
24 191,173 199,172 187,191 195,191
15 201,172 209,171 196,191 205,190
13 211,170 222,169 207,190 217,190
3 226,168 239,166 223,190 236,189
7 240,166 254,164 237,189 251,189
8 255,164 272,162 253,188 270,188
8 274,161 292,159 273,188 292,187
plate 192,167 298,148 184,196 298,195
