26 340,358 353,360 336,390 350,391
20 354,360 367,363 352,391 365,392
11 368,363 379,365 366,392 377,392
3 384,365 393,367 382,393 392,393
7 393,367 402,369 393,393 402,393
8 403,369 411,370 403,393 410,394
7 411,370 419,372 411,394 419,394
plate 340,346 420,364 334,398 420,399
27 2,295 30,299 -9,360 20,361
30 32,299 57,303 22,361 49,362
24 59,303 81,306 52,362 75,363
9 91,308 110,311 86,364 106,364
8 112,311 130,314 108,365 128,365
3 132,314 148,316 130,365 147,366
0 150,317 166,319 149,366 165,367
plate 4,270 170,302 -16,380 169,381
