14 58,136 84,138 66,188 91,189
18 87,138 112,140 93,189 117,189
12 114,140 137,142 119,189 141,190
5 147,142 169,144 151,190 172,190
5 171,144 192,145 174,190 194,190
3 194,145 214,147 196,190 215,191
3 216,147 235,148 217,191 235,191
plate 53,114 239,130 66,202 239,203
15 384,204 395,206 381,229 393,229
17 396,206 406,207 394,229 405,230
15 406,207 416,208 405,230 414,230
7 420,209 428,210 419,230 427,230
5 429,210 436,211 428,230 435,231
4 436,211 444,212 436,231 443,231
5 444,212 450,213 444,231 450,231
plate 383,193 452,205 379,236 452,236
