27 87,263 98,262 76,290 88,290
24 99,262 112,261 90,290 103,289
20 113,261 126,260 104,289 118,289
3 132,259 145,258 125,289 139,289
6 147,258 161,257 141,289 157,288
4 163,257 179,256 159,288 176,288
1 180,256 196,255 177,288 196,287
plate 89,253 201,243 71,298 200,298
27 400,187 407,186 396,202 403,202
12 408,186 416,185 404,202 412,202
21 416,185 424,184 413,202 421,201
6 429,184 438,183 425,201 435,201
5 439,183 450,181 436,201 447,201
8 451,181 462,180 449,201 460,200
9 463,180 477,178 462,200 477,200
plate 401,182 480,171 394,206 479,205
