9 161,366 173,365 164,390 176,390
7 175,365 188,365 178,390 191,390
6 189,365 203,364 192,390 205,390
4 204,364 218,364 206,390 220,390
19 226,364 240,363 227,390 241,389
22 242,363 257,362 243,389 257,389
plate 158,356 260,352 163,397 260,397
0 272,431 287,429 268,461 283,460
5 289,428 306,426 285,460 302,459
0 308,426 327,423 304,459 324,459
2 330,422 352,419 326,458 349,457
17 364,417 391,414 362,457 389,456
29 395,413 426,409 393,456 425,454
plate 273,419 433,390 264,470 433,469
