15 29,45 50,44 36,87 57,87
29 52,44 75,43 58,87 81,86
12 77,42 100,41 83,86 105,86
3 112,41 137,39 116,86 141,86
2 140,39 166,38 143,86 169,85
2 169,37 197,36 172,85 199,85
6 199,36 228,34 201,85 229,84
plate 24,28 237,13 35,98 237,98
18 229,276 247,278 237,312 253,312
25 248,278 265,281 255,313 270,313
11 267,281 282,283 272,313 285,314
1 287,284 300,285 291,314 303,314
0 301,285 313,287 304,314 314,314
2 315,287 325,289 316,315 326,315
1 326,289 336,290 327,315 336,315
plate 224,259 338,279 238,321 339,322
