27 37,296 68,298 51,355 79,356
18 70,299 99,301 82,356 108,357
16 101,301 127,303 111,357 135,357
6 140,304 164,306 146,357 168,358
3 166,306 189,308 170,358 192,358
8 191,308 212,310 194,358 214,359
1 215,310 235,312 216,359 235,359
plate 27,269 240,292 52,370 240,371
26 184,411 215,416 177,486 210,488
17 218,417 247,422 213,488 243,489
31 249,422 274,427 245,489 271,490
9 285,429 308,432 283,491 306,492
2 310,433 329,436 308,492 328,493
6 332,437 350,440 331,493 349,494
5 351,440 368,443 351,494 367,495
plate 182,382 372,424 171,508 372,509
