18 74,338 88,339 81,368 94,368
20 90,340 104,341 95,368 108,369
18 105,341 117,343 109,369 121,369
3 123,343 134,344 126,369 136,369
1 135,345 145,346 137,369 147,370
1 146,346 156,347 148,370 156,370
5 156,347 166,348 157,370 166,370
plate 69,325 167,340 81,374 167,375
12 263,283 277,282 257,311 271,311
31 278,282 292,281 272,311 287,310
17 293,281 308,279 288,310 304,310
5 315,279 331,277 311,310 328,309
4 333,277 350,276 330,309 348,309
2 352,276 371,274 350,309 369,309
7 373,274 393,272 371,308 392,308
plate 264,272 399,258 254,319 399,319
