22 61,339 75,337 49,371 64,371
26 77,336 94,334 66,371 83,370
17 95,334 114,331 85,370 104,369
3 124,329 146,325 114,369 138,368
5 149,325 175,321 141,367 168,366
1 178,321 208,316 171,366 203,365
8 212,315 249,309 208,365 247,363
plate 63,327 260,288 44,381 259,379
32 350,422 366,424 343,461 360,461
20 368,424 382,426 362,461 377,462
15 384,426 398,428 380,462 394,463
9 403,429 416,430 400,463 414,463
7 417,431 428,432 415,463 427,464
2 429,432 440,434 428,464 439,464
5 441,434 450,435 440,464 450,464
plate 350,408 453,425 338,472 453,473
