20 289,159 300,157 277,184 288,183
31 301,157 314,154 289,183 303,183
22 316,154 330,151 304,182 319,182
6 339,150 357,146 328,181 347,180
7 359,146 381,142 349,180 373,179
9 384,141 410,136 375,179 404,177
5 414,136 447,130 408,177 445,175
plate 292,150 457,112 272,191 456,189
23 82,280 110,284 65,350 96,352
22 112,285 138,289 98,352 128,353
29 140,289 163,292 130,353 155,354
0 173,294 194,297 166,354 189,355
5 196,297 215,300 191,355 212,356
4 217,301 234,303 214,356 233,357
8 236,303 252,306 234,357 252,358
plate 84,255 257,288 56,372 256,373
