21 65,311 95,313 78,372 107,373
29 98,313 128,315 109,373 137,373
21 130,315 158,317 139,373 165,374
6 170,318 197,319 177,374 202,374
6 199,320 224,321 204,374 227,375
6 227,321 250,323 230,375 252,375
4 252,323 274,324 254,375 275,375
plate 55,284 281,303 78,388 281,389
29 300,262 314,260 290,292 304,291
16 315,260 331,258 305,291 321,290
23 332,258 349,255 322,290 339,290
2 358,254 377,251 349,289 369,288
2 379,251 402,248 371,288 395,287
3 404,247 429,244 398,287 425,286
3 433,243 462,239 429,286 461,285
plate 303,251 471,221 285,301 470,299
