29 125,387 146,386 133,430 154,430
22 148,386 172,385 155,430 178,429
22 174,385 197,384 180,429 203,429
9 208,383 235,382 214,429 239,429
0 237,382 263,380 241,428 266,428
4 266,380 294,379 269,428 296,428
9 296,379 325,377 298,428 326,427
plate 119,370 334,356 132,441 334,440
24 89,315 100,314 96,336 107,336
25 102,314 113,313 108,336 120,336
16 115,313 129,312 121,336 134,335
1 135,311 150,310 140,335 154,335
6 151,310 167,309 155,335 170,335
6 168,309 185,307 171,335 188,334
6 188,307 206,306 190,334 206,334
plate 85,306 211,293 97,341 212,341
